Date,Property_#,sum_unit,sum_unit_occ,sum_unit_vct,sqft,sqft_occ,sqft_vct,rent_rev,sqft_cc,sqft_ncc,Estimate_ROOMS_Totalhousingunits_Medianrooms,Estimate_VALUE_Owner_occupiedunits_Mediandollars,Percent_UNITSINSTRUCTURE_Totalhousingunits_1_unitdetached,Percent_HOUSINGTENURE_Occupiedhousingunits_Renter_occupied,Household_Size,Pop,Supply,MHHI,Office,Maturity,AcquiredDate,Year,Month,Active,occ_rate_per_sqft,perc_cc,perc_ncc,min_date,years_of_growth,first_occ_rate_per_sqft
2025-09-01,L193A,294.9666666666667,249.1,45.86666666666667,39079.73333333334,33124.8,5954.933333333333,24433.852117319726,2275.0,36804.73333333334,5.939999999999999,263000.0,62.76,35.68,2.400166,113287.0,16.863700159771202,66915.0,False,True,2021-07-27,2025.0,9.0,True,0.737630177912613,0.058214317395546875,0.9417856826044532,2022-03-01,3.5044490075290895,0.6401822651709457
2025-09-01,L193O,230.4,205.26666666666665,25.133333333333333,29418.333333333332,26143.333333333332,3275.0,26147.534015079447,6796.666666666666,22621.666666666668,6.3999999999999995,248000.0,75.53333333333333,21.566666666666666,2.666866666666667,80054.0,8.911759562295451,84040.0,False,True,2021-07-27,2025.0,9.0,True,1.0001606788886694,0.23103506883462693,0.7689649311653731,2021-10-01,3.917864476386037,0.8601738777579309
2025-09-01,L194A,138.6,95.8,42.8,14230.0,10795.0,3435.0,9037.368717649748,0.0,14230.0,5.3,307700.0,52.79999999999999,56.6,2.19982,96903.0,7.094702950373054,60036.0,False,True,2021-07-28,2025.0,9.0,True,0.8371809835710744,0.0,1.0,2021-10-01,3.917864476386037,0.7726464480881171
2025-09-01,L194B,86.6,64.9,21.7,12110.0,9145.0,2965.0,7129.435065375723,0.0,12110.0,5.3999999999999995,237000.0,56.4,52.13333333333333,2.3185633333333335,90028.0,7.71654374194695,42034.0,False,True,2021-07-28,2025.0,9.0,True,0.7795992417031955,0.0,1.0,2021-10-01,3.917864476386037,0.6652366710440076
2025-09-01,L194C,59.39999999999999,36.0,23.4,5549.999999999999,3338.333333333333,2211.6666666666665,2141.998130119537,0.0,5549.999999999999,4.9,183100.0,44.5,60.70000000000001,2.2967700000000004,62733.0,9.58638993830998,44477.0,False,True,2021-07-28,2025.0,9.0,True,0.6416369835605205,0.0,1.0,2021-10-01,3.917864476386037,0.8582044517364004
2025-09-01,L194O,337.0333333333333,275.56666666666666,61.46666666666667,43778.333333333336,37370.0,6408.333333333333,32786.49797201363,0.0,43778.333333333336,5.3999999999999995,237000.0,56.4,52.13333333333334,2.3185633333333335,80809.0,7.312997314655545,57719.0,True,True,2021-07-28,2025.0,9.0,True,0.8773480859516626,0.0,1.0,2021-10-01,3.917864476386037,0.7370561344171626
2025-09-01,L195A,83.8,82.36666666666667,1.4333333333333333,11940.0,11733.333333333334,206.66666666666669,8370.026124126984,0.0,11940.0,6.150000000000001,127100.0,84.9,17.85,2.459135,5134.0,2.264316322555512,70614.0,False,True,2021-07-28,2025.0,9.0,True,0.7133544992153679,0.0,1.0,2021-10-01,3.917864476386037,0.5848405522778136
2025-09-01,L195O,321.5,303.8,17.7,45408.333333333336,42978.166666666664,2430.1666666666665,31761.352040496335,7000.0,38408.333333333336,5.275,94225.0,69.875,41.025,2.21091,55660.0,11.626500179662235,35192.0,True,True,2021-07-28,2025.0,9.0,True,0.7390113283992182,0.1541567260047715,0.8458432739952285,2021-10-01,3.917864476386037,0.68567116573667
2025-09-01,L196A,121.33333333333334,96.73333333333333,24.6,13578.333333333334,11631.166666666668,1947.1666666666665,10343.230038071895,0.0,13578.333333333334,5.9,150200.0,78.4,26.3,2.4837599999999997,47614.0,7.21023228462217,62758.0,False,True,2021-07-29,2025.0,9.0,True,0.8892684916736837,0.0,1.0,2021-10-01,3.917864476386037,0.8284177714438546
2025-09-01,L196B,81.4,67.76666666666667,13.633333333333333,13408.333333333334,10901.666666666668,2506.6666666666665,11323.589282406108,0.0,13408.333333333334,5.900000000000001,150200.0,78.4,26.3,2.4837599999999997,61238.0,9.388761879878507,107000.0,False,True,2021-07-29,2025.0,9.0,True,1.0387025790312894,0.0,1.0,2021-10-01,3.917864476386037,0.689376465257224
2025-09-01,L196O,175.83333333333334,159.6,16.233333333333334,22833.333333333332,21605.666666666664,1227.6666666666667,16644.9696543659,2490.0,20343.333333333332,5.9,150200.0,78.4,26.3,2.4837599999999997,56761.0,8.978136396469408,66481.0,True,True,2021-07-29,2025.0,9.0,True,0.7703983362867413,0.10905109489051096,0.8909489051094891,2021-10-01,3.917864476386037,0.7777858903274208
2025-09-01,L197A,184.03333333333333,144.43333333333334,39.6,19552.0,16157.0,3395.0,12006.492917168849,1272.0,18280.0,5.25,111300.0,57.14999999999999,59.8,2.21711,62150.0,12.064666130329847,44320.0,False,True,2021-07-29,2025.0,9.0,True,0.7431140011864114,0.06505728314238952,0.9349427168576104,2022-03-01,3.5044490075290895,0.6865595012106539
2025-09-01,L197B,101.0,77.76666666666667,23.233333333333334,16950.0,13228.333333333334,3721.6666666666665,6972.7417866666665,0.0,16950.0,6.2,204500.0,78.0,27.899999999999995,2.7160500000000005,6813.0,2.526199911933069,44350.0,False,True,2021-07-29,2025.0,9.0,True,0.5271065984628953,0.0,1.0,2021-10-01,3.917864476386037,0.43639486974262987
2025-09-01,L197O,264.3666666666667,209.26666666666665,55.1,32268.333333333332,27766.733333333334,4501.6,17825.586858423834,0.0,32268.333333333332,5.25,111300.0,57.15,59.800000000000004,2.21711,66593.0,13.22919826408181,53155.0,True,True,2021-07-29,2025.0,9.0,True,0.6419763767106382,0.0,1.0,2021-10-01,3.917864476386037,0.5443397505544942
2025-09-01,L199A,189.13333333333333,126.96666666666667,62.16666666666667,19312.0,14729.666666666666,4582.333333333333,8313.09106932914,0.0,19312.0,5.800000000000001,170900.0,70.475,53.325,2.788575,65698.0,14.400438369508965,55696.0,False,True,2021-07-30,2025.0,9.0,True,0.564377406322556,0.0,1.0,2021-10-01,3.917864476386037,0.5725078202608721
2025-09-01,L199O,171.26666666666665,123.63333333333333,47.63333333333333,20471.666666666668,15539.666666666666,4932.0,9830.696350657372,0.0,20471.666666666668,5.800000000000002,170900.0,70.475,53.325,2.7885749999999994,73226.0,13.916341190287605,48095.0,True,True,2021-07-30,2025.0,9.0,True,0.632619512472857,0.0,1.0,2021-10-01,3.917864476386037,0.6137175157833344
2025-09-01,L200A,114.0,91.3,22.7,15700.0,13346.666666666666,2353.333333333333,12007.307656666666,2500.0,13200.0,6.2,135600.0,80.0,31.0,2.5515,17673.0,4.8062015503875966,59659.0,False,True,2021-07-30,2025.0,9.0,True,0.8996484258241758,0.1592356687898089,0.8407643312101911,2021-10-01,3.917864476386037,0.6741665956696766
2025-09-01,L200O,192.7,170.3,22.400000000000002,24045.0,21299.333333333332,2745.666666666667,22635.027800365544,2220.0,21825.0,6.2,135600.0,80.0,31.0,2.5515,17780.0,4.777277840269966,58843.0,True,True,2021-07-30,2025.0,9.0,True,1.0627106231978565,0.09232688708671241,0.9076731129132876,2021-10-01,3.917864476386037,0.7723137841876421
2025-09-01,L201O,184.23333333333332,166.5,17.733333333333334,21344.0,19079.0,2265.0,21484.600793783513,5200.0,16144.0,5.3,205800.0,63.3,43.8,2.35678,61534.0,10.133503428998603,67842.0,False,True,2021-07-30,2025.0,9.0,True,1.1260863144705442,0.2436281859070465,0.7563718140929535,2021-10-01,3.917864476386037,0.8703611837524177
2025-09-01,L203O,143.26666666666665,117.9,25.366666666666667,18796.0,15333.0,3463.0,10523.887677879235,0.0,18796.0,5.4,191650.0,63.8,35.7,2.354915,53434.0,10.924710858255043,69369.0,False,True,2021-07-30,2025.0,9.0,True,0.686355421501287,0.0,1.0,2022-05-01,3.3374401095140316,0.7961383767881217
2025-09-01,L204O,243.9,222.56666666666666,21.333333333333332,26876.666666666668,24633.333333333336,2243.3333333333335,19613.10926573747,0.0,26876.666666666668,5.475,105962.5,69.025,43.9375,2.3679574999999997,128979.0,7.573783329069073,47444.0,False,True,2021-08-03,2025.0,9.0,True,0.7962019999622787,0.0,1.0,2021-11-01,3.8329911019849416,0.7768113559774191
2025-09-01,L205O,253.0,215.7,37.3,27254.0,22135.966666666667,5118.033333333334,36458.167193333335,0.0,27254.0,6.25,574825.0,53.9,21.475000000000005,2.7475350000000005,52681.0,5.484690875268124,134211.0,True,True,2021-11-17,2025.0,9.0,True,1.647010394546432,0.0,1.0,2023-10-01,1.919233401779603,1.7042886709436758
2025-09-01,L208O,382.6,309.0,73.6,53990.0,44310.0,9680.0,39265.305413436094,1975.0,52015.0,5.6000000000000005,224900.0,66.23333333333333,36.266666666666666,2.3776699999999997,83353.0,13.874449629887346,62707.0,True,True,2021-12-15,2025.0,9.0,True,0.8861499754781335,0.03658084830524171,0.9634191516947583,2022-03-01,3.5044490075290895,0.8528423149225065
2025-09-01,L209O,655.0,587.6333333333333,67.36666666666667,69428.66666666667,65094.833333333336,4333.833333333334,97164.7520193614,48678.66666666667,20750.0,6.24,290740.0,71.05999999999999,23.94,2.337395,68556.0,6.643794853842114,83337.0,True,True,2021-12-30,2025.0,9.0,True,1.4926645794114954,0.7011320972124867,0.2988679027875133,2022-12-01,2.751540041067762,1.3378914524937382
2025-09-01,L210O,620.8666666666667,568.7,52.166666666666664,105836.66666666667,98670.0,7166.666666666666,84328.36729492027,0.0,105836.66666666667,6.316666666666666,331266.6666666667,67.98333333333333,18.283333333333335,2.6188066666666665,136921.0,5.269045654063292,62256.0,True,True,2022-01-20,2025.0,9.0,True,0.8546505249307821,0.0,1.0,2022-06-01,3.252566735112936,0.8311316691460182
2025-09-01,L211O,122.0,112.2,9.799999999999999,21510.0,19986.333333333336,1523.6666666666665,17153.628934444445,300.0,21210.0,6.400000000000001,291500.0,91.8,8.5,2.66475,9618.0,7.21127053441464,91991.0,True,True,2022-02-17,2025.0,9.0,True,0.8582679298075907,0.01394700139470014,0.9860529986052998,2022-05-01,3.3374401095140316,0.6625999859273357
2025-09-01,L211X,74.8,65.26666666666667,9.533333333333333,11990.0,10451.666666666668,1538.3333333333333,9898.99662007533,0.0,11990.0,6.8,335600.0,93.6,7.5,2.62525,7508.0,11.729488545551412,68430.0,False,True,2022-02-17,2025.0,9.0,True,0.9471213477986281,0.0,1.0,2022-05-01,3.3374401095140316,0.8080939332252446
2025-09-01,L211Y,169.7,140.83333333333334,28.866666666666667,21971.666666666668,18699.166666666668,3272.5,15872.014761419512,10635.0,11336.666666666666,6.0,220500.0,69.7,25.3,2.57687,11150.0,12.678116591928251,79416.0,False,True,2022-02-17,2025.0,9.0,True,0.8488086685549006,0.48403246605476746,0.5159675339452324,2023-08-01,2.086242299794661,0.7707575098994549
2025-09-01,L211Z,93.56666666666666,84.6,8.966666666666667,14338.333333333334,12956.666666666666,1381.6666666666665,10553.379914872681,0.0,14338.333333333334,6.0,220500.0,69.7,25.3,2.57687,11272.0,12.540897799858055,79168.0,False,True,2022-02-17,2025.0,9.0,True,0.8145134999901735,0.0,1.0,2022-05-01,3.3374401095140316,0.6576889474426211
2025-09-01,L212O,663.8,631.7333333333333,32.06666666666667,96962.0,93397.16666666667,3564.8333333333335,72648.96129418902,11705.0,85257.0,5.15,134200.0,59.96666666666667,44.01666666666667,2.338664,122419.0,9.46782770648347,59185.0,True,True,2022-03-10,2025.0,9.0,True,0.7778497344943264,0.12071739444318393,0.879282605556816,2023-08-01,2.086242299794661,0.6454080221141967
2025-09-01,L213O,358.23333333333335,317.9,40.33333333333333,52037.86666666667,46348.066666666666,5689.799999999999,32470.6848613212,0.0,52037.86666666667,6.025000000000001,145085.7142857143,73.6625,28.1375,2.3108642857142856,81513.0,10.095628918086685,58854.0,True,True,2022-03-10,2025.0,9.0,True,0.7005833726539014,0.0,1.0,2022-06-01,3.252566735112936,0.6098692547214303
